0,82.0682,1.727,0.69
0.05,82.36818942,1.729519056,0.69
0.1,82.66817885,1.732038113,0.69
0.15,82.96816827,1.734557169,0.69
0.2,83.26815769,1.737076226,0.69
0.25,83.56814712,1.739595282,0.69
0.3,83.86813654,1.742114339,0.69
0.35,84.16812597,1.744633395,0.69
0.4,84.46811539,1.747152452,0.69
0.45,84.76810481,1.749671508,0.69
0.5,85.06809424,1.752190565,0.69
0.55,85.36808366,1.754709621,0.69
0.6,85.66807308,1.757228678,0.69
0.65,85.96806251,1.759747734,0.69
0.7,86.26805193,1.762266791,0.69
0.75,86.56804136,1.764785847,0.69
0.8,86.86803078,1.767304903,0.69
0.85,87.1680202,1.76982396,0.69
0.9,87.46800963,1.772343016,0.69
0.95,87.76799905,1.774862073,0.69
1,88.06798847,1.777381129,0.69
1.05,88.3679779,1.779900186,0.69
1.1,88.66796732,1.782419242,0.69
1.15,88.96795675,1.784938299,0.69
1.2,89.26794617,1.787457355,0.69
1.25,89.56793559,1.789976412,0.69
1.3,89.86792293,1.792696258,0.69
1.35,90.16789982,1.796420062,0.69
1.4,90.46786992,1.800602099,0.69
1.45,90.76781577,1.80626725,0.69
1.5,91.06774382,1.812835748,0.69
1.55,91.36763753,1.820746707,0.69
1.6,91.66746927,1.830755739,0.69
1.65,91.96723574,1.8425673,0.69
1.7,92.26692602,1.856177548,0.69
1.75,92.56651593,1.871842634,0.69
1.8,92.86597239,1.88988334,0.69
1.85,93.16525487,1.910609251,0.69
1.9,93.46434402,1.933950912,0.69
1.95,93.76319051,1.960196056,0.69
2,94.0617051,1.989975053,0.69
2.05,94.3598471,2.023271911,0.69
2.1,94.65755785,2.060221346,0.69
2.15,94.95471946,2.101335477,0.69
2.2,95.25121948,2.146981064,0.69
2.25,95.54696195,2.197300563,0.69
2.3,95.84178102,2.25277312,0.69
2.35,96.13546573,2.313971203,0.69
2.4,96.42780639,2.381308575,0.69
2.45,96.71844433,2.455645221,0.69
2.5,97.0070413,2.537528759,0.69
2.55,97.29333702,2.627109101,0.69
2.6,97.57695345,2.724811545,0.69
2.65,97.85734977,2.831392322,0.69
2.7,98.1340843,2.947130437,0.69
2.75,98.40635172,3.072988324,0.69
2.8,98.67326963,3.209818943,0.69
2.85,98.93420753,3.357742013,0.69
2.9,99.18850824,3.516813704,0.69
2.95,99.43535457,3.687237298,0.69
3,99.67270382,3.870664958,0.69
3.05,99.90004362,4.066374048,0.69
3.1,100.1169546,4.27355129,0.69
3.15,100.3221232,4.492325837,0.69
3.2,100.5146839,4.722276406,0.69
3.25,100.6949951,4.961938974,0.69
3.3,100.8626029,5.210650125,0.69
3.35,101.0165665,5.4680078,0.69
3.4,101.1570336,5.733010312,0.69
3.45,101.2848241,6.004361984,0.69
3.5,101.4003199,6.281187616,0.69
3.55,101.5037198,6.562767962,0.69
3.6,101.5955971,6.848332848,0.69
3.65,101.6757885,7.13740311,0.69
3.7,101.745544,7.429162189,0.69
3.75,101.8051903,7.723151646,0.69
3.8,101.8556944,8.018846471,0.69
3.85,101.8974916,8.315895948,0.69
3.9,101.9311339,8.613982628,0.69
3.95,101.95741,8.912811534,0.69
4,101.9767466,9.212171291,0.69
4.05,101.989623,9.511882312,0.69
4.1,101.996658,9.811790878,0.69
4.15,101.9981603,10.11178056,0.69
4.2,101.995978,10.41177108,0.69
4.25,101.993459,10.71176051,0.69
4.3,101.9909399,11.01174993,0.69
4.35,101.9884208,11.31173935,0.69
4.4,101.9859018,11.61172878,0.69
4.45,101.9833827,11.9117182,0.69
4.5,101.9808637,12.21170763,0.69
4.55,101.9783446,12.51169705,0.69
4.6,101.9758256,12.81168647,0.69
4.65,101.9733065,13.1116759,0.69
4.7,101.9707874,13.41166532,0.69
4.75,101.9682684,13.71165474,0.69
4.8,101.9657493,14.01164417,0.69
4.85,101.9632303,14.31163359,0.69
4.9,101.9607112,14.61162302,0.69
4.95,101.9581922,14.91161244,0.69
5,101.9556731,15.21160186,0.69
5.05,101.953154,15.51159129,0.69
5.1,101.950635,15.81158071,0.69
5.15,101.9481159,16.11157013,0.69
5.2,101.9455969,16.41155956,0.69
5.25,101.9430778,16.71154898,0.69
5.3,101.9405588,17.01153841,0.69
5.35,101.9380397,17.31152783,0.69
5.4,101.9355207,17.61151725,0.69
5.45,101.9330016,17.91150668,0.69
5.5,101.9304825,18.2114961,0.69
5.55,101.9279635,18.51148552,0.69
5.6,101.9254444,18.81147495,0.69
5.65,101.9229254,19.11146437,0.69
5.7,101.9204063,19.4114538,0.69
5.75,101.9178873,19.71144322,0.69
5.8,101.9153682,20.01143264,0.69
5.85,101.9128491,20.31142207,0.69
5.9,101.9103301,20.61141149,0.69
5.95,101.907811,20.91140091,0.69
6,101.905292,21.21139034,0.69
6.05,101.9027729,21.51137976,0.69
6.1,101.9002539,21.81136919,0.69
6.15,101.89767,22.11135806,0.69
6.2,101.8950614,22.41134671,0.69
6.25,101.8924528,22.71133537,0.69
6.3,101.8898442,23.01132403,0.69
6.35,101.8872356,23.31131269,0.69
6.4,101.884627,23.61130135,0.69
6.45,101.8820184,23.91129001,0.69
6.5,101.8794098,24.21127866,0.69
6.55,101.8768013,24.51126732,0.69
6.6,101.8741927,24.81125598,0.69
6.65,101.8715841,25.11124464,0.69
6.7,101.8689755,25.4112333,0.69
6.75,101.8663669,25.71122196,0.69
6.8,101.8637583,26.01121062,0.69
6.85,101.8611497,26.31119927,0.69
6.9,101.8585411,26.61118793,0.69
6.95,101.8559781,26.91117696,0.69
7,101.8536823,27.21116818,0.69
