0,85.813,106.7186,0.69
0.05,86.113,106.7186236,0.69
0.1,86.413,106.7186471,0.69
0.15,86.713,106.7186707,0.69
0.2,87.013,106.7186943,0.69
0.25,87.313,106.7187179,0.69
0.3,87.61299999,106.7187414,0.69
0.35,87.91299999,106.718765,0.69
0.4,88.21299999,106.7187886,0.69
0.45,88.51299999,106.7188121,0.69
0.5,88.81299999,106.7188357,0.69
0.55,89.11299999,106.7188593,0.69
0.6,89.41299999,106.7188829,0.69
0.65,89.71298635,106.7168723,0.69
0.7,90.01283367,106.7078104,0.69
0.75,90.31217401,106.6882645,0.69
0.8,90.6106293,106.6581741,0.69
0.85,90.90733726,106.6141994,0.69
0.9,91.20127623,106.5545189,0.69
0.95,91.49130847,106.4781189,0.69
1,91.77450494,106.3794831,0.69
1.05,92.0490254,106.2588512,0.69
1.1,92.31198839,106.1148143,0.69
1.15,92.55771711,105.9430453,0.69
1.2,92.78548794,105.7481371,0.69
1.25,92.9877908,105.527011,0.69
1.3,93.16453091,105.2848595,0.69
1.35,93.31766771,105.027087,0.69
1.4,93.44363377,104.7549708,0.69
1.45,93.54740097,104.4736273,0.69
1.5,93.630817,104.1855542,0.69
1.55,93.69382561,103.8923044,0.69
1.6,93.74210319,103.5962628,0.69
1.65,93.77593335,103.2982182,0.69
1.7,93.79761243,102.9990275,0.69
1.75,93.809954,102.6992987,0.69
1.8,93.81333948,102.3993258,0.69
1.85,93.81336305,102.0993258,0.69
1.9,93.81338662,101.7993258,0.69
1.95,93.81341019,101.4993258,0.69
2,93.81343376,101.1993258,0.69
2.05,93.81345733,100.8993258,0.69
2.1,93.81348091,100.5993258,0.69
2.15,93.81350448,100.2993258,0.69
2.2,93.81352805,99.99932583,0.69
2.25,93.81355162,99.69932583,0.69
2.3,93.81357519,99.39932583,0.69
2.35,93.81359876,99.09932583,0.69
2.4,93.81362233,98.79932583,0.69
2.45,93.8136459,98.49932583,0.69
2.5,93.81366948,98.19932583,0.69
2.55,93.81369305,97.89932583,0.69
2.6,93.81371662,97.59932583,0.69
2.65,93.81374019,97.29932584,0.69
2.7,93.81376376,96.99932584,0.69
2.75,93.81378733,96.69932584,0.69
2.8,93.8138109,96.39932584,0.69
2.85,93.81383448,96.09932584,0.69
2.9,93.81385805,95.79932584,0.69
2.95,93.81388162,95.49932584,0.69
3,93.81390519,95.19932584,0.69
3.05,93.81392876,94.89932584,0.69
3.1,93.81395233,94.59932584,0.69
3.15,93.8139759,94.29932585,0.69
3.2,93.81399948,93.99932585,0.69
3.25,93.81402305,93.69932585,0.69
3.3,93.81404662,93.39932585,0.69
3.35,93.81407019,93.09932585,0.69
3.4,93.81409376,92.79932585,0.69
3.45,93.81411733,92.49932585,0.69
3.5,93.8141409,92.19932585,0.69
3.55,93.81416447,91.89932585,0.69
3.6,93.81418805,91.59932585,0.69
3.65,93.81421162,91.29932585,0.69
3.7,93.81423519,90.99932586,0.69
3.75,93.81425876,90.69932586,0.69
3.8,93.81428233,90.39932586,0.69
3.85,93.8143059,90.09932586,0.69
3.9,93.81432947,89.79932586,0.69
3.95,93.81435305,89.49932586,0.69
4,93.81437662,89.19932586,0.69
4.05,93.81440019,88.89932586,0.69
4.1,93.81442376,88.59932586,0.69
4.15,93.81444733,88.29932586,0.69
4.2,93.8144709,87.99932586,0.69
4.25,93.81449447,87.69932587,0.69
4.3,93.81451805,87.39932587,0.69
4.35,93.81454162,87.09932587,0.69
4.4,93.81456519,86.79932587,0.69
4.45,93.81458876,86.49932587,0.69
4.5,93.81461233,86.19932587,0.69
4.55,93.8146359,85.89932587,0.69
4.6,93.81465947,85.59932587,0.69
4.65,93.81468305,85.29932587,0.69
4.7,93.81470662,84.99932587,0.69
4.75,93.81473019,84.69932587,0.69
4.8,93.81475376,84.39932588,0.69
4.85,93.81477733,84.09932588,0.69
4.9,93.8148009,83.79932588,0.69
4.95,93.81482447,83.49932588,0.69
5,93.81484804,83.19932588,0.69
5.05,93.81487162,82.89932588,0.69
5.1,93.81489519,82.59932588,0.69
5.15,93.81491876,82.29932588,0.69
5.2,93.81494233,81.99932588,0.69
5.25,93.8149659,81.69932588,0.69
5.3,93.81498947,81.39932588,0.69
5.35,93.81501304,81.09932589,0.69
5.4,93.81503662,80.79932589,0.69
